timestamp,p_med_bar,p_min_bar,p_max_bar,n
2026-07-17T06:35:00,499.560,499.395,499.740,147
2026-07-17T06:40:00,499.518,499.374,499.697,146
2026-07-17T06:45:00,499.504,499.382,499.691,147
2026-07-17T06:50:00,499.502,499.352,499.670,146
2026-07-17T06:55:00,499.515,499.366,499.633,147
2026-07-17T07:00:00,499.523,499.383,499.653,147
2026-07-17T07:05:00,499.515,499.377,499.679,146
2026-07-17T07:10:00,499.516,499.365,499.650,147
2026-07-17T07:15:00,499.520,499.380,499.655,146
2026-07-17T07:20:00,499.518,499.333,499.664,147
2026-07-17T07:25:00,499.523,499.375,499.684,147
2026-07-17T07:30:00,499.525,499.393,499.661,146
2026-07-17T07:35:00,499.527,499.388,499.740,147
2026-07-17T07:40:00,499.556,499.395,499.698,146
2026-07-17T07:45:00,499.565,499.395,499.755,147
2026-07-17T07:50:00,499.611,499.470,499.835,146
2026-07-17T07:55:00,499.641,499.459,499.825,147
2026-07-17T08:00:00,499.662,499.566,499.848,147
2026-07-17T08:05:00,499.675,499.586,499.805,146
2026-07-17T08:10:00,499.680,499.583,499.784,147
2026-07-17T08:15:00,499.695,499.626,499.802,146
2026-07-17T08:20:00,499.698,499.624,499.805,147
2026-07-17T08:25:00,499.700,499.634,499.800,147
2026-07-17T08:30:00,499.705,499.625,499.879,146
2026-07-17T08:35:00,499.716,499.633,499.848,147
2026-07-17T08:40:00,499.749,499.645,499.887,146
2026-07-17T08:45:00,499.804,499.672,499.994,147
2026-07-17T08:50:00,499.834,499.706,499.961,146
2026-07-17T08:55:00,499.827,499.692,499.991,147
2026-07-17T09:00:00,499.815,499.688,499.973,147
2026-07-17T09:05:00,499.788,499.646,499.996,146
2026-07-17T09:10:00,499.784,499.680,499.940,147
2026-07-17T09:15:00,499.808,499.686,499.933,146
2026-07-17T09:20:00,499.852,499.697,499.967,147
2026-07-17T09:25:00,499.874,499.698,500.006,146
2026-07-17T09:30:00,499.914,499.738,500.025,147
2026-07-17T09:35:00,499.951,499.781,500.030,147
2026-07-17T09:40:00,499.973,499.786,500.080,146
2026-07-17T09:45:00,499.971,499.861,500.086,147
2026-07-17T09:50:00,500.013,499.888,500.136,146
2026-07-17T09:55:00,500.123,499.975,500.322,147
2026-07-17T10:00:00,500.306,500.096,500.422,146
2026-07-17T10:05:00,500.403,500.201,500.488,147
2026-07-17T10:10:00,500.436,500.377,500.625,147
2026-07-17T10:15:00,500.534,500.400,500.705,146
2026-07-17T10:20:00,500.580,500.426,500.728,147
2026-07-17T10:25:00,500.566,500.422,500.750,146
2026-07-17T10:30:00,500.515,500.414,500.719,147
2026-07-17T10:35:00,500.456,500.385,500.607,147
2026-07-17T10:40:00,500.505,500.403,500.679,146
2026-07-17T10:45:00,500.617,500.428,500.763,147
2026-07-17T10:50:00,500.614,500.426,500.747,146
2026-07-17T10:55:00,500.562,500.417,500.695,147
2026-07-17T11:00:00,500.581,500.428,500.732,146
2026-07-17T11:05:00,500.707,500.497,500.835,147
2026-07-17T11:10:00,500.797,500.677,500.880,147
2026-07-17T11:15:00,500.793,500.685,500.890,146
2026-07-17T11:20:00,500.755,500.649,500.889,147
2026-07-17T11:25:00,500.759,500.598,500.851,146
2026-07-17T11:30:00,500.792,500.694,500.911,147
2026-07-17T11:35:00,500.797,500.647,500.878,147
2026-07-17T11:40:00,500.787,500.696,500.937,146
2026-07-17T11:45:00,500.845,500.743,500.984,147
2026-07-17T11:50:00,500.923,500.793,501.082,146
2026-07-17T11:55:00,500.950,500.829,501.093,147
2026-07-17T12:00:00,500.960,500.833,501.089,146
2026-07-17T12:05:00,500.925,500.767,501.088,147
2026-07-17T12:10:00,500.938,500.796,501.082,147
2026-07-17T12:15:00,500.925,500.786,501.083,146
2026-07-17T12:20:00,500.929,500.808,501.061,147
2026-07-17T12:25:00,500.935,500.817,501.088,146
2026-07-17T12:30:00,500.914,500.813,501.081,147
2026-07-17T12:35:00,500.918,500.806,501.072,147
2026-07-17T12:40:00,500.885,500.768,501.044,146
2026-07-17T12:45:00,500.883,500.793,501.039,147
2026-07-17T12:50:00,500.915,500.788,501.058,146
2026-07-17T12:55:00,500.956,500.834,501.066,147
2026-07-17T13:00:00,500.975,500.855,501.096,146
2026-07-17T13:05:00,500.991,500.833,501.132,147
2026-07-17T13:10:00,501.003,500.838,501.128,147
2026-07-17T13:15:00,501.001,500.841,501.109,146
2026-07-17T13:20:00,501.012,500.853,501.118,147
2026-07-17T13:25:00,501.044,500.924,501.128,146
2026-07-17T13:30:00,501.052,500.910,501.131,147
2026-07-17T13:35:00,501.073,500.924,501.153,147
2026-07-17T13:40:00,501.098,500.987,501.203,146
2026-07-17T13:45:00,501.127,500.972,501.202,147
2026-07-17T13:50:00,501.129,500.918,501.209,146
2026-07-17T13:55:00,501.127,501.035,501.200,147
2026-07-17T14:00:00,501.137,501.016,501.212,147
2026-07-17T14:05:00,501.138,501.040,501.249,146
2026-07-17T14:10:00,501.134,501.043,501.235,147
2026-07-17T14:15:00,501.148,501.065,501.228,146
2026-07-17T14:20:00,501.171,501.072,501.309,147
2026-07-17T14:25:00,501.189,501.094,501.340,147
2026-07-17T14:30:00,501.222,501.128,501.373,146
2026-07-17T14:35:00,501.242,501.139,501.412,147
2026-07-17T14:40:00,501.247,501.130,501.396,146
2026-07-17T14:45:00,501.239,501.151,501.418,147
2026-07-17T14:50:00,501.268,501.162,501.389,147
2026-07-17T14:55:00,501.286,501.156,501.427,146
2026-07-17T15:00:00,501.296,501.142,501.438,147
2026-07-17T15:05:00,501.325,501.174,501.452,146
2026-07-17T15:10:00,501.348,501.179,501.456,147
2026-07-17T15:15:00,501.347,501.196,501.451,147
2026-07-17T15:20:00,501.337,501.180,501.451,146
2026-07-17T15:25:00,501.342,501.199,501.462,147
2026-07-17T15:30:00,501.388,501.194,501.501,146
2026-07-17T15:35:00,501.435,501.302,501.527,147
2026-07-17T15:40:00,501.553,501.410,501.763,147
2026-07-17T15:45:00,501.697,501.562,501.858,146
2026-07-17T15:50:00,501.821,501.569,501.909,147
2026-07-17T15:55:00,501.859,501.724,501.932,146
2026-07-17T16:00:00,501.874,501.756,501.976,147
2026-07-17T16:05:00,501.906,501.844,502.024,146
2026-07-17T16:10:00,501.925,501.873,502.123,147
2026-07-17T16:15:00,501.968,501.855,502.138,147
2026-07-17T16:20:00,502.040,501.815,502.178,146
2026-07-17T16:25:00,502.051,501.883,502.219,147
2026-07-17T16:30:00,502.079,501.924,502.224,146
2026-07-17T16:35:00,502.064,501.947,502.218,147
2026-07-17T16:40:00,502.085,501.958,502.308,146
2026-07-17T16:45:00,502.138,502.012,502.347,147
2026-07-17T16:50:00,502.186,502.050,502.338,147
2026-07-17T16:55:00,502.255,502.070,502.400,146
2026-07-17T17:00:00,502.309,502.129,502.409,147
2026-07-17T17:05:00,502.259,502.095,502.378,146
2026-07-17T17:10:00,502.126,501.994,502.345,147
2026-07-17T17:15:00,502.022,501.926,502.204,147
2026-07-17T17:20:00,501.939,501.684,502.053,146
2026-07-17T17:25:00,501.885,501.721,501.980,147
2026-07-17T17:30:00,501.788,501.672,501.937,146
2026-07-17T17:35:00,501.735,501.616,501.884,147
2026-07-17T17:40:00,501.690,501.615,501.888,146
2026-07-17T17:45:00,501.677,501.595,501.804,147
2026-07-17T17:50:00,501.667,501.587,501.765,147
2026-07-17T17:55:00,501.652,501.570,501.779,146
2026-07-17T18:00:00,501.639,501.559,501.774,147
2026-07-17T18:05:00,501.623,501.553,501.677,146
2026-07-17T18:10:00,501.611,501.513,501.772,147
2026-07-17T18:15:00,501.605,501.440,501.788,146
2026-07-17T18:20:00,501.587,501.416,501.737,147
2026-07-17T18:25:00,501.580,501.437,501.723,147
2026-07-17T18:30:00,501.562,501.365,501.691,146
2026-07-17T18:35:00,501.523,501.370,501.649,147
2026-07-17T18:40:00,501.496,501.365,501.626,146
2026-07-17T18:45:00,501.467,501.341,501.618,147
2026-07-17T18:50:00,501.438,501.257,501.587,147
2026-07-17T18:55:00,501.407,501.309,501.582,146
2026-07-17T19:00:00,501.394,501.266,501.525,147
2026-07-17T19:05:00,501.391,501.280,501.551,146
2026-07-17T19:10:00,501.379,501.245,501.537,147
2026-07-17T19:15:00,501.376,501.269,501.526,146
2026-07-17T19:20:00,501.353,501.281,501.535,147
2026-07-17T19:25:00,501.349,501.248,501.505,147
2026-07-17T19:30:00,501.327,501.238,501.513,146
2026-07-17T19:35:00,501.316,501.177,501.443,147
2026-07-17T19:40:00,501.296,501.198,501.502,146
2026-07-17T19:45:00,501.288,501.164,501.451,147
2026-07-17T19:50:00,501.277,501.183,501.417,146
2026-07-17T19:55:00,501.252,501.146,501.386,147
2026-07-17T20:00:00,501.261,501.128,501.454,147
2026-07-17T20:05:00,501.251,501.103,501.427,146
2026-07-17T20:10:00,501.232,501.089,501.430,147
2026-07-17T20:15:00,501.195,501.067,501.321,146
2026-07-17T20:20:00,501.179,501.013,501.316,147
2026-07-17T20:25:00,501.143,500.989,501.284,147
2026-07-17T20:30:00,501.124,500.928,501.315,146
2026-07-17T20:35:00,501.092,500.953,501.282,147
2026-07-17T20:40:00,501.070,500.919,501.251,146
2026-07-17T20:45:00,501.033,500.919,501.202,147
2026-07-17T20:50:00,501.027,500.917,501.222,146
2026-07-17T20:55:00,501.014,500.894,501.186,147
2026-07-17T21:00:00,501.002,500.902,501.141,146
2026-07-17T21:05:00,501.014,500.857,501.145,147
2026-07-17T21:10:00,500.973,500.858,501.116,147
2026-07-17T21:15:00,500.962,500.773,501.095,146
2026-07-17T21:20:00,500.950,500.800,501.101,147
2026-07-17T21:25:00,500.931,500.796,501.072,146
2026-07-17T21:30:00,500.925,500.758,501.060,147
2026-07-17T21:35:00,500.903,500.725,501.092,147
2026-07-17T21:40:00,500.861,500.666,501.033,146
2026-07-17T21:45:00,500.843,500.637,500.991,147
2026-07-17T21:50:00,500.814,500.633,500.986,146
2026-07-17T21:55:00,500.790,500.633,500.931,147
2026-07-17T22:00:00,500.765,500.556,500.908,146
2026-07-17T22:05:00,500.723,500.581,500.868,147
2026-07-17T22:10:00,500.736,500.552,500.860,147
2026-07-17T22:15:00,500.718,500.561,500.840,146
2026-07-17T22:20:00,500.714,500.533,500.837,147
2026-07-17T22:25:00,500.718,500.542,500.816,146
2026-07-17T22:30:00,500.712,500.510,500.804,147
2026-07-17T22:35:00,500.703,500.539,500.801,146
2026-07-17T22:40:00,500.695,500.519,500.800,147
2026-07-17T22:45:00,500.694,500.526,500.818,147
2026-07-17T22:50:00,500.685,500.513,500.786,146
2026-07-17T22:55:00,500.666,500.497,500.783,147
2026-07-17T23:00:00,500.637,500.462,500.754,146
2026-07-17T23:05:00,500.606,500.434,500.723,147
2026-07-17T23:10:00,500.581,500.428,500.711,146
2026-07-17T23:15:00,500.552,500.339,500.700,147
2026-07-17T23:20:00,500.509,500.390,500.680,147
2026-07-17T23:25:00,500.496,500.407,500.686,146
2026-07-17T23:30:00,500.481,500.342,500.641,147
2026-07-17T23:35:00,500.462,500.354,500.647,146
2026-07-17T23:40:00,500.443,500.378,500.560,147
2026-07-17T23:45:00,500.430,500.318,500.589,147
2026-07-17T23:50:00,500.423,500.280,500.537,146
2026-07-17T23:55:00,500.420,500.257,500.519,147
2026-07-18T00:00:00,500.419,500.340,500.512,146
2026-07-18T00:05:00,500.409,500.250,500.453,147
2026-07-18T00:10:00,500.401,500.267,500.472,146
2026-07-18T00:15:00,500.399,500.248,500.446,147
2026-07-18T00:20:00,500.386,500.241,500.448,147
2026-07-18T00:25:00,500.379,500.261,500.441,146
2026-07-18T00:30:00,500.368,500.204,500.433,147
2026-07-18T00:35:00,500.357,500.156,500.426,146
2026-07-18T00:40:00,500.354,500.194,500.425,147
2026-07-18T00:45:00,500.344,500.186,500.410,146
2026-07-18T00:50:00,500.325,500.171,500.413,147
2026-07-18T00:55:00,500.323,500.139,500.417,147
2026-07-18T01:00:00,500.316,500.159,500.405,146
2026-07-18T01:05:00,500.272,500.122,500.380,147
2026-07-18T01:10:00,500.235,500.104,500.385,146
2026-07-18T01:15:00,500.235,500.089,500.377,147
2026-07-18T01:20:00,500.218,500.096,500.361,146
2026-07-18T01:25:00,500.183,500.081,500.374,147
2026-07-18T01:30:00,500.169,500.051,500.345,147
2026-07-18T01:35:00,500.155,500.056,500.297,146
2026-07-18T01:40:00,500.162,500.069,500.329,146
2026-07-18T01:45:00,500.126,500.035,500.318,147
2026-07-18T01:50:00,500.112,500.017,500.298,147
2026-07-18T01:55:00,500.090,500.005,500.217,146
2026-07-18T02:00:00,500.086,500.001,500.187,147
2026-07-18T02:05:00,500.068,499.969,500.196,146
2026-07-18T02:10:00,500.063,499.960,500.196,147
2026-07-18T02:15:00,500.043,499.927,500.124,147
2026-07-18T02:20:00,500.032,499.949,500.147,146
2026-07-18T02:25:00,500.032,499.917,500.122,147
2026-07-18T02:30:00,500.017,499.904,500.114,146
2026-07-18T02:35:00,500.004,499.870,500.090,147
2026-07-18T02:40:00,499.989,499.877,500.073,147
2026-07-18T02:45:00,499.966,499.847,500.070,146
2026-07-18T02:50:00,499.950,499.773,500.049,147
2026-07-18T02:55:00,499.911,499.776,500.010,146
2026-07-18T03:00:00,499.914,499.751,500.006,147
2026-07-18T03:05:00,499.901,499.720,500.049,147
2026-07-18T03:10:00,499.912,499.784,500.030,146
2026-07-18T03:15:00,499.910,499.767,500.024,147
2026-07-18T03:20:00,499.899,499.748,500.014,146
2026-07-18T03:25:00,499.869,499.709,499.976,147
2026-07-18T03:30:00,499.833,499.709,499.969,146
2026-07-18T03:35:00,499.809,499.677,499.952,147
2026-07-18T03:40:00,499.783,499.658,499.942,147
2026-07-18T03:45:00,499.765,499.662,499.910,146
2026-07-18T03:50:00,499.746,499.657,499.901,147
2026-07-18T03:55:00,499.720,499.661,499.908,146
2026-07-18T04:00:00,499.705,499.644,499.815,147
2026-07-18T04:05:00,499.698,499.569,499.873,147
2026-07-18T04:10:00,499.684,499.532,499.780,146
2026-07-18T04:15:00,499.662,499.504,499.797,147
2026-07-18T04:20:00,499.658,499.580,499.722,146
2026-07-18T04:25:00,499.654,499.555,499.749,147
2026-07-18T04:30:00,499.652,499.544,499.736,147
2026-07-18T04:35:00,499.649,499.550,499.730,146
2026-07-18T04:40:00,499.642,499.545,499.707,147
2026-07-18T04:45:00,499.623,499.403,499.725,146
2026-07-18T04:50:00,499.607,499.438,499.681,147
2026-07-18T04:55:00,499.593,499.433,499.686,147
2026-07-18T05:00:00,499.589,499.389,499.681,146
2026-07-18T05:05:00,499.583,499.431,499.673,147
2026-07-18T05:10:00,499.579,499.396,499.659,146
2026-07-18T05:15:00,499.597,499.429,499.663,147
2026-07-18T05:20:00,499.571,499.437,499.691,147
2026-07-18T05:25:00,499.557,499.407,499.657,146
2026-07-18T05:30:00,499.514,499.386,499.642,147
2026-07-18T05:35:00,499.504,499.378,499.636,146
2026-07-18T05:40:00,499.487,499.362,499.617,147
2026-07-18T05:45:00,499.489,499.354,499.626,147
2026-07-18T05:50:00,499.465,499.334,499.621,146
2026-07-18T05:55:00,499.467,499.352,499.612,147
2026-07-18T06:00:00,499.485,499.377,499.623,146
2026-07-18T06:05:00,499.476,499.366,499.634,147
2026-07-18T06:10:00,499.464,499.341,499.612,147
2026-07-18T06:15:00,499.431,499.336,499.567,146
2026-07-18T06:20:00,499.419,499.310,499.610,147
2026-07-18T06:25:00,499.397,499.280,499.587,146
2026-07-18T06:30:00,499.394,499.293,499.586,147
2026-07-18T06:35:00,499.428,499.322,499.541,147
2026-07-18T06:40:00,499.458,499.355,499.585,146
2026-07-18T06:45:00,499.466,499.334,499.617,147
2026-07-18T06:50:00,499.447,499.307,499.618,146
2026-07-18T06:55:00,499.457,499.311,499.619,147
2026-07-18T07:00:00,499.449,499.340,499.609,146
2026-07-18T07:05:00,499.441,499.329,499.579,147
2026-07-18T07:10:00,499.472,499.357,499.651,147
2026-07-18T07:15:00,499.516,499.368,499.633,146
2026-07-18T07:20:00,499.545,499.407,499.656,147
2026-07-18T07:25:00,499.573,499.411,499.697,146
2026-07-18T07:30:00,499.578,499.390,499.690,147
2026-07-18T07:35:00,499.575,499.413,499.684,147
2026-07-18T07:40:00,499.607,499.461,499.702,146
2026-07-18T07:45:00,499.636,499.439,499.702,147
2026-07-18T07:50:00,499.658,499.522,499.743,146
2026-07-18T07:55:00,499.673,499.549,499.779,147
2026-07-18T08:00:00,499.690,499.615,499.832,146
2026-07-18T08:05:00,499.710,499.621,499.839,147
2026-07-18T08:10:00,499.718,499.638,499.855,147
2026-07-18T08:15:00,499.724,499.662,499.865,146
2026-07-18T08:20:00,499.722,499.641,499.864,147
2026-07-18T08:25:00,499.765,499.666,499.926,146
2026-07-18T08:30:00,499.812,499.700,499.997,147
2026-07-18T08:35:00,499.861,499.722,499.994,147
2026-07-18T08:40:00,499.907,499.744,500.015,146
2026-07-18T08:45:00,499.941,499.785,500.022,147
2026-07-18T08:50:00,499.952,499.776,500.080,146
2026-07-18T08:55:00,499.963,499.794,500.039,147
2026-07-18T09:00:00,499.976,499.845,500.087,147
2026-07-18T09:05:00,499.990,499.861,500.100,146
2026-07-18T09:10:00,500.013,499.912,500.111,147
2026-07-18T09:15:00,500.035,499.881,500.141,146
2026-07-18T09:20:00,500.052,499.950,500.165,147
2026-07-18T09:25:00,500.068,499.963,500.139,147
2026-07-18T09:30:00,500.066,499.985,500.184,146
2026-07-18T09:35:00,500.072,499.985,500.184,147
2026-07-18T09:40:00,500.074,499.995,500.189,147
2026-07-18T09:45:00,500.059,499.959,500.157,146
2026-07-18T09:50:00,500.045,499.945,500.149,147
2026-07-18T09:55:00,500.045,499.960,500.124,146
2026-07-18T10:00:00,500.040,499.938,500.166,147
2026-07-18T10:05:00,500.047,499.920,500.173,147
2026-07-18T10:10:00,500.049,499.957,500.148,146
2026-07-18T10:15:00,500.063,499.961,500.178,147
2026-07-18T10:20:00,500.072,499.955,500.183,146
2026-07-18T10:25:00,500.074,499.968,500.173,147
2026-07-18T10:30:00,500.072,499.980,500.184,147
2026-07-18T10:35:00,500.083,499.980,500.160,146
2026-07-18T10:40:00,500.093,499.982,500.232,147
2026-07-18T10:45:00,500.117,500.025,500.320,146
2026-07-18T10:50:00,500.146,500.017,500.346,147
2026-07-18T10:55:00,500.161,500.084,500.382,147
2026-07-18T11:00:00,500.166,500.042,500.329,146
2026-07-18T11:05:00,500.185,500.046,500.343,147
2026-07-18T11:10:00,500.206,500.074,500.392,146
2026-07-18T11:15:00,500.257,500.099,500.415,147
2026-07-18T11:20:00,500.284,500.116,500.395,147
2026-07-18T11:25:00,500.295,500.159,500.403,146
2026-07-18T11:30:00,500.323,500.150,500.404,147
2026-07-18T11:35:00,500.354,500.206,500.417,146
2026-07-18T11:40:00,500.381,500.217,500.430,147
2026-07-18T11:45:00,500.383,500.228,500.441,147
2026-07-18T11:50:00,500.388,500.247,500.453,146
2026-07-18T11:55:00,500.390,500.258,500.450,147
2026-07-18T12:00:00,500.390,500.204,500.447,146
2026-07-18T12:05:00,500.395,500.297,500.476,147
2026-07-18T12:10:00,500.414,500.338,500.495,147
2026-07-18T12:15:00,500.419,500.352,500.534,146
2026-07-18T12:20:00,500.427,500.359,500.573,147
2026-07-18T12:25:00,500.436,500.372,500.618,146
2026-07-18T12:30:00,500.445,500.342,500.640,147
2026-07-18T12:35:00,500.465,500.416,500.651,146
2026-07-18T12:40:00,500.503,500.418,500.700,147
2026-07-18T12:45:00,500.528,500.433,500.709,147
2026-07-18T12:50:00,500.525,500.425,500.724,146
2026-07-18T12:55:00,500.567,500.434,500.734,147
2026-07-18T13:00:00,500.598,500.439,500.777,146
2026-07-18T13:05:00,500.605,500.435,500.744,147
2026-07-18T13:10:00,500.588,500.432,500.699,147
2026-07-18T13:15:00,500.578,500.427,500.701,146
2026-07-18T13:20:00,500.580,500.443,500.757,147
2026-07-18T13:25:00,500.586,500.445,500.729,146
2026-07-18T13:30:00,500.604,500.453,500.728,147
2026-07-18T13:35:00,500.629,500.430,500.738,147
2026-07-18T13:40:00,500.646,500.445,500.765,146
2026-07-18T13:45:00,500.694,500.504,500.790,147
2026-07-18T13:50:00,500.722,500.567,500.852,146
2026-07-18T13:55:00,500.755,500.657,500.863,147
2026-07-18T14:00:00,500.777,500.696,500.903,147
2026-07-18T14:05:00,500.804,500.714,500.924,146
2026-07-18T14:10:00,500.833,500.729,500.961,147
2026-07-18T14:15:00,500.841,500.737,500.925,146
2026-07-18T14:20:00,500.845,500.728,500.973,147
2026-07-18T14:25:00,500.860,500.758,500.987,147
2026-07-18T14:30:00,500.891,500.791,501.038,146
2026-07-18T14:35:00,500.933,500.813,501.057,147
2026-07-18T14:40:00,500.956,500.838,501.121,146
2026-07-18T14:45:00,500.975,500.856,501.108,147
2026-07-18T14:50:00,500.991,500.873,501.139,147
2026-07-18T14:55:00,501.033,500.852,501.142,146
2026-07-18T15:00:00,501.067,500.885,501.165,147
2026-07-18T15:05:00,501.082,500.969,501.150,147
2026-07-18T15:10:00,501.096,500.859,501.175,146
2026-07-18T15:15:00,501.097,500.956,501.184,147
2026-07-18T15:20:00,501.118,500.992,501.199,146
2026-07-18T15:25:00,501.135,501.006,501.206,147
2026-07-18T15:30:00,501.161,501.088,501.287,147
2026-07-18T15:35:00,501.175,501.089,501.296,146
2026-07-18T15:40:00,501.182,501.110,501.329,147
2026-07-18T15:45:00,501.187,501.112,501.324,146
2026-07-18T15:50:00,501.207,501.069,501.377,147
2026-07-18T15:55:00,501.234,501.133,501.408,147
