ntof_hits_run_161_stat090_dA700rA505_013_224709.root	33845948
ntof_hits_run_161_stat090_dA700rA510_012_224709.root	34232471
ntof_hits_run_161_stat090_dA700rA515_011_224709.root	32634445
ntof_hits_run_161_stat090_dA700rA520_010_224709.root	34210116
ntof_hits_run_161_stat090_dA700rA525_009_224709.root	34634271
ntof_hits_run_161_stat090_dA700rA530_008_224709.root	34882967
ntof_hits_run_161_stat090_dA700rA535_007_224709.root	34810504
ntof_hits_run_161_stat090_dA700rA540_006_224709.root	34864105
ntof_hits_run_161_stat090_dA700rA545_005_224709.root	34824797
ntof_hits_run_161_stat090_dA700rA550_004_224709.root	35214884
ntof_hits_run_161_stat090_dA700rA555_003_224709.root	35659793
ntof_hits_run_161_stat090_dA700rA560_002_224709.root	35194296
ntof_hits_run_161_stat090_dA700rA565_001_224709.root	33240212
ntof_hits_run_161_stat090_dA700rA570_000_224709.root	36564027
ntof_hits_run_162_stat090_0000_224710.root	8743119
ntof_hits_run_162_stat090_0000_224711.root	83952885
ntof_hits_run_162_stat090_0001_224711.root	91488256
ntof_hits_run_162_stat090_0002_224711.root	69494572
ntof_hits_run_162_stat090_0002_224712.root	21354105
ntof_hits_run_162_stat090_0003_224712.root	91031626
ntof_hits_run_162_stat090_0004_224712.root	16722655
ntof_hits_run_162_stat090_0004_224713.root	74441855
ntof_hits_run_162_stat090_0005_224713.root	92141324
ntof_hits_run_162_stat090_0006_224713.root	92203011
ntof_hits_run_162_stat090_0007_224713.root	3552651
ntof_hits_run_162_stat090_0007_224714.root	87560901
ntof_hits_run_162_stat090_0008_224714.root	91388185
ntof_hits_run_162_stat090_0009_224714.root	89495992
ntof_hits_run_162_stat090_0010_224714.root	56343112
ntof_hits_run_162_stat090_0010_224715.root	34594922
ntof_hits_run_162_stat090_0011_224715.root	91894004
ntof_hits_run_162_stat090_0012_224715.root	86220203
ntof_hits_run_162_stat090_0013_224715.root	3043331
ntof_hits_run_42_frand_dr800_A475_17_00_224458.root	34149667
ntof_hits_run_43_scint_gaschg_dr800_A480_00_224460.root	277869419
ntof_hits_run_43_scint_gaschg_dr800_A480_01_224460.root	45759235
ntof_hits_run_51_scintd_s1_dr800_dA550_A480_D460_09_224481.root	47478106
ntof_hits_run_64_sngPSmesh_dr300_r550_043_224525.root	783027
ntof_hits_run_64_sngPSmesh_dr300_r570_015_224524.root	1225959
ntof_hits_run_64_sngPSmesh_dr600_r535_021_224525.root	1209115
ntof_hits_run_64_sngPSmesh_dr600_r545_013_224524.root	1458913
ntof_hits_run_67_m090On_dr500_r540_050_224543.root	11503321
ntof_hits_run_67_m090On_dr500_r550_044_224543.root	11860355
ntof_hits_run_67_m113On_dr500_r520_061_224544.root	8580231
ntof_hits_run_67_m113On_dr500_r525_058_224544.root	9622563
ntof_hits_run_67_recon_m113On_dr600_r530_001_224539.root	4923043
ntof_hits_run_67_recon_m141On_dr600_r530_000_224539.root	4308979
ntof_hits_run_69_m090On_new_c_005_224545.root	3147815
ntof_hits_run_71_acmeshOff_dr700_ri1_0019_224547.root	21097431
ntof_hits_run_75_acmeshOff_dr600_ri0_0055_224560.root	21808698
ntof_hits_run_75_acmeshOff_dr600_ri1_0056_224560.root	21551277
ntof_hits_run_76_acmeshOff_dr600_ri0_0005_224561.root	46650380
ntof_hits_run_76_acmeshOff_dr600_ri0_0015_224563.root	44175421
ntof_hits_run_76_acmeshOff_dr600_ri0_0045_224569.root	42862175
ntof_hits_run_76_acmeshOff_dr600_ri1_0006_224561.root	43324504
ntof_hits_run_76_acmeshOff_dr600_ri1_0016_224563.root	43503948
ntof_hits_run_76_acmeshOff_dr600_ri1_0036_224568.root	45778874
ntof_hits_run_76_acmeshOff_dr600_ri1_0046_224569.root	39314128
ntof_hits_run_76_acmeshOff_dr600_ri2_0037_224568.root	47089676
ntof_hits_run_76_acmeshOff_dr600_ri3_0018_224564.root	31946938
ntof_hits_run_76_acmeshOff_dr600_ri3_0028_224566.root	14333274
ntof_hits_run_76_acmeshOff_dr600_ri3_0038_224568.root	39606772
ntof_hits_run_76_acmeshOff_dr600_ri4_0019_224564.root	47134389
ntof_hits_run_76_acmeshOff_dr600_ri4_0029_224566.root	46835078
ntof_hits_run_76_acmeshOff_dr700_ri0_0030_224566.root	46721898
ntof_hits_run_76_acmeshOff_dr700_ri1_0001_224561.root	26048090
ntof_hits_run_76_acmeshOff_dr700_ri2_0002_224561.root	45306540
ntof_hits_run_76_acmeshOff_dr700_ri3_0003_224561.root	46757190
ntof_hits_run_77_stat090_0000_224570.root	95819382
ntof_hits_run_77_stat090_0001_224570.root	95445875
ntof_hits_run_77_stat090_0002_224570.root	81384442
ntof_hits_run_77_stat090_0002_224571.root	3709419
ntof_hits_run_77_stat090_0003_224571.root	97787523
